stock_id,date_id,seconds_in_bucket,imbalance_size,imbalance_buy_sell_flag,reference_price,matched_size,far_price,near_price,bid_price,bid_size,ask_price,ask_size,wap,target,time_id,row_id
77,0,50,12337781.25,1,1.00033,7559431.05,,,1.000028,65352.56,1.00038,79682.71,1.000187,10.950565,5,0_50_77
80,0,50,106439.96,1,0.998971,836212.26,,,0.99824,1243.76,0.99869,2666.4,0.998383,30.390024,5,0_50_80
81,0,50,16255768.5,1,1.002697,7285686.1,,,1.001916,30782.0,1.002762,15404.0,1.00248,8.779764,5,0_50_81
82,0,50,0.0,0,1.001765,780396.29,,,1.001096,33450.34,1.001765,34731.83,1.001424,-30.440092,5,0_50_82
83,0,50,44084710.86,-1,1.000474,79272675.46,,,1.000288,136674.72,1.000474,197056.45,1.000364,6.710291,5,0_50_83
84,0,50,56915767.9,-1,1.000977,62423395.88,,,1.000988,18982.53,1.001298,16275.78,1.001155,1.3303757,5,0_50_84
85,0,50,1510889.02,1,0.99885,1590164.59,,,0.99827,8602.0,0.99885,1377.12,0.99877,-20.390152,5,0_50_85
86,0,50,205519.72,-1,1.002442,1712267.58,,,1.001799,26498.0,1.003009,9948.75,1.002679,53.219795,5,0_50_86
87,0,50,364876.48,1,1.001592,3216430.69,,,1.000892,12062.87,1.001767,5722.0,1.001486,-11.0298395,5,0_50_87
88,0,50,3843070.53,-1,1.00018,28285410.65,,,1.000122,29328.21,1.000316,12865.75,1.000257,2.0194054,5,0_50_88
89,0,50,0.0,0,1.000265,5649183.28,,,1.000265,2187.36,1.000841,8268.12,1.000386,-9.21011,5,0_50_89
90,0,50,339801.42,1,1.001201,3883740.06,,,1.000959,206.89,1.001201,413.88,1.001039,1.7297268,5,0_50_90
91,0,50,8589484.3,1,1.001077,10318805.93,,,1.000839,7367.5,1.001349,58970.0,1.000896,-4.1800737,5,0_50_91
92,0,50,0.0,0,0.994322,2417029.7,,,0.994322,6999.3,0.996978,61248.0,0.994595,42.71984,5,0_50_92
93,0,50,64465.64,1,1.002163,2869755.73,,,1.001777,11091.62,1.002163,20895.55,1.001911,-9.800196,5,0_50_93
94,0,50,189221.52,-1,0.999301,1004831.52,,,0.999154,63156.3,0.999841,3261.92,0.999807,-4.259944,5,0_50_94
95,0,50,23525399.68,-1,1.0,41401682.24,,,1.0,21704.0,1.000092,33101.65,1.000036,-4.670024,5,0_50_95
96,0,50,1989503.88,1,1.00044,16925175.1,,,1.000358,6243.86,1.000523,28496.1,1.000387,-8.149743,5,0_50_96
97,0,50,0.0,0,1.00072,3481473.03,,,1.000511,19192.0,1.001345,3937.64,1.001203,2.0599365,5,0_50_97
98,0,50,19955.12,1,1.000375,991628.48,,,0.999694,103270.7,1.000375,1167532.8,0.99975,4.400015,5,0_50_98
99,0,50,3201133.12,1,1.00206,4058430.33,,,1.001815,49882.04,1.00206,28581.0,1.001971,3.8301945,5,0_50_99
100,0,50,0.0,0,1.000579,80691.87,,,1.000209,1702.26,1.000579,10839.03,1.000259,28.43976,5,0_50_100
101,0,50,139010.84,-1,1.000826,1085974.22,,,0.999172,39136.38,1.001594,769.24,1.001548,-3.529787,5,0_50_101
103,0,50,0.0,0,1.000948,4250979.63,,,1.000696,7396.91,1.00099,38666.16,1.000743,-3.9297342,5,0_50_103
104,0,50,2011355.01,1,1.000365,6533482.78,,,1.000152,38995.84,1.000365,72992.16,1.000226,-3.709793,5,0_50_104
105,0,50,0.0,0,1.000428,10911296.64,,,1.000428,161988.5,1.000586,70623.12,1.000538,5.5897236,5,0_50_105
106,0,50,1776575.34,1,1.000124,4117338.0,,,0.999889,12634.76,1.000124,8624.39,1.000029,-2.8002262,5,0_50_106
107,0,50,0.0,0,1.001316,1794725.24,,,1.00056,27802.0,1.001496,55656.0,1.000872,-7.4899197,5,0_50_107
108,0,50,534073.59,-1,0.999664,8954462.6,,,0.999664,2053.44,1.000521,25946.9,0.999727,-5.440116,5,0_50_108
109,0,50,233433.22,1,1.000339,8089087.14,,,1.000028,191825.14,1.000339,67644.72,1.000258,-3.5202503,5,0_50_109
110,0,50,7123659.48,1,1.00031,16869411.28,,,1.000241,54700.38,1.00031,10854.0,1.000299,4.9102306,5,0_50_110
111,0,50,272449.32,-1,0.999116,709871.31,,,0.999116,15576.3,0.999528,11668.8,0.999352,-5.7202578,5,0_50_111
112,0,50,72113645.88,-1,1.000469,206726843.06,,,1.0004,272858.64,1.000469,96883.85,1.000451,4.1794777,5,0_50_112
113,0,50,2336573.7,-1,1.00025,4644559.31,,,1.000225,8860.28,1.000747,11282.6,1.000455,-6.430149,5,0_50_113
114,0,50,950705.08,-1,0.999518,990340.89,,,0.999374,110800.0,1.000962,14704.32,1.000776,-6.3598156,5,0_50_114
115,0,50,0.0,0,1.000211,12567709.98,,,0.999825,492.63,1.00082,9862.4,0.999873,10.800362,5,0_50_115
116,0,50,1521941.61,-1,1.000903,2408623.65,,,1.00074,18379.0,1.001121,1838.6,1.001086,0.0,5,0_50_116
117,0,50,752362.42,-1,1.000837,1087063.45,,,1.000837,173325.9,1.001467,293794.06,1.001071,-2.3698807,5,0_50_117
118,0,50,710137.84,1,0.99934,8077621.05,,,0.998485,7861.0,1.000403,18902.64,0.999049,4.889965,5,0_50_118
119,0,50,0.0,0,1.000957,1908528.07,,,1.0007,546.3,1.000957,273.22,1.000871,8.419752,5,0_50_119
120,0,50,5796051.28,-1,1.000954,3699621.61,,,1.000954,72695.46,1.001235,58622.24,1.00111,3.6501884,5,0_50_120
121,0,50,739332.44,1,1.000719,29318437.3,,,1.000429,121747.18,1.000719,51015.6,1.000633,9.009838,5,0_50_121
122,0,50,279889.47,-1,1.000389,3325904.63,,,1.000389,200540.1,1.000888,224290.86,1.000624,8.130074,5,0_50_122
123,0,50,911574.65,1,1.001278,9891848.2,,,1.001131,26045.16,1.001278,12238.23,1.001231,1.3101101,5,0_50_123
124,0,50,270193.98,-1,0.999936,2319017.13,,,0.999936,4177.61,1.000207,19673.36,0.999984,-8.119941,5,0_50_124
125,0,50,2800228.81,-1,1.00125,2078394.44,,,1.001139,8630.88,1.001807,4858.11,1.001566,4.8804283,5,0_50_125
126,0,50,2566530.5,1,1.000211,21136389.42,,,1.000082,50116.5,1.000211,58671.05,1.000142,-7.8999996,5,0_50_126
127,0,50,591812.13,1,1.001181,1706971.16,,,1.000679,1793.5,1.001181,1435.52,1.000958,4.9197674,5,0_50_127
128,0,50,1683637.31,1,1.001038,3581963.14,,,1.00073,9462.26,1.001038,6547.83,1.000912,-9.499788,5,0_50_128
129,0,50,0.0,0,1.001031,123264.19,,,1.000307,4187.46,1.002479,8310.0,1.001036,2.310276,5,0_50_129
130,0,50,8080981.44,1,1.000269,17582091.91,,,1.000186,5892.25,1.000269,37400.86,1.000197,-2.3901463,5,0_50_130
131,0,50,1826510.36,1,1.001562,3670107.02,,,1.001307,3924.0,1.001562,35325.0,1.001333,17.219782,5,0_50_131
132,0,50,11782516.3,1,0.999385,12716891.04,,,0.998889,18478.32,0.99944,18307.26,0.999166,2.7894974,5,0_50_132
133,0,50,1009690.24,1,1.000644,12717547.94,,,1.000088,2967.03,1.000685,989.6,1.000536,5.6803226,5,0_50_133
134,0,50,8200573.08,-1,1.000931,3672733.83,,,1.000931,63819.36,1.001635,86959.53,1.001229,5.02944,5,0_50_134
136,0,50,1347246.56,1,1.000751,2959313.53,,,1.000513,1845.8,1.000751,16784.0,1.000536,1.9705296,5,0_50_136
137,0,50,4233456.81,1,1.001386,7069989.12,,,1.001156,63404.15,1.001386,10425.0,1.001354,-17.390251,5,0_50_137
138,0,50,190235.89,-1,0.999881,435730.59,,,0.999881,3450.92,1.000414,10245.69,1.000015,-1.4901161,5,0_50_138
139,0,50,669384.21,-1,1.000545,3119540.89,,,1.000545,32386.62,1.000796,1595.8,1.000784,-8.029938,5,0_50_139
140,0,50,11174494.34,1,1.000509,37863930.8,,,1.000352,35657.16,1.000509,1907.1,1.000501,0.48995018,5,0_50_140
141,0,50,4662246.58,-1,0.999788,43430953.18,,,0.999788,14479.92,1.000069,26696.0,0.999887,-4.940033,5,0_50_141
142,0,50,25824701.48,-1,1.000368,44271677.81,,,1.000327,12594.92,1.000575,48454.0,1.000378,3.4701824,5,0_50_142
143,0,50,222693.73,-1,0.999832,669060.22,,,0.999832,34099.74,1.000517,29313.1,1.0002,-4.6402216,5,0_50_143
144,0,50,1972197.12,1,1.000609,6233391.32,,,1.000366,46462.32,1.000609,7828.0,1.000574,-2.0301342,5,0_50_144
145,0,50,18189161.4,1,1.001109,3762688.06,,,1.000907,40266.15,1.00131,5960.4,1.001258,1.8703938,5,0_50_145
146,0,50,0.0,0,1.000282,1977593.51,,,1.000177,38118.0,1.001279,21942.0,1.000876,-13.980269,5,0_50_146
147,0,50,5710968.64,1,1.001245,2249719.16,,,1.000702,85404.62,1.001245,92421.28,1.000963,-7.1400404,5,0_50_147
148,0,50,20340621.75,1,1.001898,7504281.76,,,1.001607,22458.36,1.001898,60112.5,1.001686,3.0899048,5,0_50_148
149,0,50,39683.52,-1,1.000509,3846453.51,,,1.000457,37992.0,1.000667,3990.0,1.000647,3.2699108,5,0_50_149
151,0,50,20682383.06,1,1.000277,54475998.36,,,1.000097,263229.12,1.000277,58555.2,1.000244,9.950399,5,0_50_151
152,0,50,7607239.01,1,0.999161,3022405.88,,,0.998402,342.09,0.999569,684.98,0.998791,5.669594,5,0_50_152
154,0,50,0.0,0,0.999856,5310858.41,,,0.999856,34001.36,1.000175,27848.1,1.000032,-2.629757,5,0_50_154
155,0,50,0.0,0,1.001447,559097.33,,,1.001072,17335.5,1.001447,18942.8,1.001251,7.009506,5,0_50_155
157,0,50,1155312.92,-1,1.000497,7847894.0,,,1.000326,1608.7,1.0007,37335.76,1.000342,6.0498714,5,0_50_157
158,0,50,298840.94,-1,0.998524,2036845.22,,,0.998524,63.1,0.998841,37303.92,0.998525,21.35992,5,0_50_158
159,0,50,275415.56,-1,1.000321,1856308.46,,,1.000321,15095.24,1.000638,8023.86,1.000528,-24.790169,5,0_50_159
160,0,50,5555788.73,1,1.000584,24402612.25,,,1.00052,31254.0,1.000584,21410.36,1.000558,7.1299076,5,0_50_160
161,0,50,3534973.97,-1,0.999703,3477870.63,,,0.999454,29682.36,1.000283,5071.92,1.000162,-8.170009,5,0_50_161
162,0,50,2605484.28,1,1.000311,7457044.02,,,0.99993,51051.92,1.00042,80290.01,1.00012,-9.469986,5,0_50_162
163,0,50,0.0,0,1.000458,61977225.75,,,1.000319,118035.5,1.000458,12019.84,1.000445,3.1399727,5,0_50_163
164,0,50,3716405.56,-1,1.001088,4220371.91,,,1.001019,17803.46,1.001362,5401.26,1.001282,-1.0001659,5,0_50_164
165,0,50,1279104.69,-1,1.001046,2129075.53,,,1.001046,41811.92,1.00168,163024.4,1.001176,-0.15974045,5,0_50_165
166,0,50,3402263.94,-1,1.001134,19932066.05,,,1.001134,92673.37,1.001393,79752.96,1.001274,2.54035,5,0_50_166
167,0,50,673123.91,1,1.000554,2627244.76,,,1.000442,27170.01,1.000554,10851.28,1.000522,4.390478,5,0_50_167
168,0,50,5740235.99,-1,1.000749,212215892.98,,,1.000731,49893.75,1.000879,3326.74,1.000869,7.150173,5,0_50_168
169,0,50,0.0,0,1.000048,5778303.07,,,0.99948,11090.7,1.000048,1849.5,0.999966,4.9698353,5,0_50_169
170,0,50,2546777.93,-1,1.001402,3643961.12,,,1.00127,45540.0,1.001534,17082.0,1.001462,-0.33974648,5,0_50_170
171,0,50,0.0,0,1.000397,15588163.52,,,1.000397,3092.4,1.000688,111152.58,1.000405,-1.9097328,5,0_50_171
172,0,50,550551.78,1,0.999842,150685.32,,,0.999368,28512.22,0.999842,6451.5,0.999754,-15.990138,5,0_50_172
173,0,50,408149.98,-1,1.00058,1104075.68,,,1.00058,1161.84,1.000838,4454.87,1.000634,-0.47028065,5,0_50_173
174,0,50,538639.64,-1,1.003146,1152542.32,,,1.002992,17230.3,1.004534,11851.84,1.003906,-54.00002,5,0_50_174
175,0,50,85744071.03,1,1.000917,109686296.57,,,1.001088,5389.76,1.0015,269599.0,1.001096,-0.7402897,5,0_50_175
176,0,50,7663371.42,-1,1.001447,8454379.6,,,1.001342,3415.32,1.001659,23630.1,1.001382,7.23958,5,0_50_176
177,0,50,0.0,0,0.999303,920504.86,,,0.997122,169.19,0.999715,50889.0,0.997131,14.990568,5,0_50_177
178,0,50,6453374.04,1,1.001722,12977000.19,,,1.001246,9454.25,1.001722,21944.3,1.001389,15.560389,5,0_50_178
179,0,50,2686779.92,1,0.999645,102302581.73,,,0.99956,40057.32,0.999645,22138.83,0.999615,3.0899048,5,0_50_179
180,0,50,761965.32,1,1.000827,2169276.66,,,1.000294,45152.6,1.000827,2365.86,1.000801,7.940531,5,0_50_180
181,0,50,550282.0,-1,1.000616,1987520.67,,,1.000557,3690.72,1.000855,1006.86,1.000791,-3.1602383,5,0_50_181
182,0,50,1418888.67,-1,1.000949,1529888.44,,,1.000949,50846.28,1.001166,5399.55,1.001145,-1.2600422,5,0_50_182
183,0,50,2137299.84,-1,1.000269,21217331.78,,,1.000269,14932.94,1.000614,33356.9,1.000376,0.8404255,5,0_50_183
184,0,50,827177.28,-1,1.000448,2329562.58,,,1.000448,11171.0,1.000716,12179.66,1.000576,-7.0101023,5,0_50_184
185,0,50,1509927.28,-1,1.00085,2959265.28,,,1.000775,87081.12,1.0013,45434.2,1.00112,-2.8598309,5,0_50_185
186,0,50,9817324.13,1,1.000381,10607810.92,,,1.000245,38487.06,1.000381,21679.56,1.000332,3.119707,5,0_50_186
187,0,50,11568288.32,-1,1.000846,8006835.0,,,1.000777,1151.28,1.001055,22024.35,1.00079,6.2704086,5,0_50_187
188,0,50,1171675.13,1,1.002212,2516085.09,,,1.001822,12837.5,1.002407,14489.16,1.002097,-4.1401386,5,0_50_188
189,0,50,696378.06,-1,1.001302,3589448.61,,,1.001189,17770.0,1.001414,266.61,1.001411,15.029907,5,0_50_189
190,0,50,1858546.89,-1,1.00106,10420409.31,,,1.000923,510.5,1.001315,36259.7,1.000928,-1.8900633,5,0_50_190
191,0,50,358176983.63,1,1.001585,127098940.23,,,1.001444,81515.45,1.001571,2835.68,1.001567,3.7801266,5,0_50_191
192,0,50,246103.65,1,0.999959,3952474.48,,,0.999577,11402.22,0.999959,2228.87,0.999896,-2.5701523,5,0_50_192
193,0,50,19086162.65,-1,0.999911,46084594.35,,,0.999911,26803.26,0.999985,270.76,0.999984,-0.23007393,5,0_50_193
194,0,50,143762.49,1,1.000956,1465506.94,,,1.000662,6805.0,1.000956,7555.77,1.000802,-14.290214,5,0_50_194
195,0,50,1015182.26,1,1.000776,11638326.86,,,1.000663,19474.4,1.000776,44973.24,1.000697,6.070137,5,0_50_195
196,0,50,0.0,0,1.000744,4791323.74,,,1.000594,5541.08,1.000744,6944.08,1.00066,-1.9401312,5,0_50_196
197,0,50,40535.7,-1,0.999907,3113594.94,,,0.999907,14172.0,1.00026,15452.93,1.000076,3.4701824,5,0_50_197
198,0,50,12997524.86,1,1.000459,28077443.09,,,1.000288,470858.91,1.000459,33216.64,1.000448,6.1500072,5,0_50_198
0,0,60,1218204.43,1,1.000562,15342674.9,,,1.000455,14005.5,1.000562,10085.04,1.000517,-0.2002716,6,0_60_0
1,0,60,175963.68,-1,1.000249,1634726.44,,,1.000249,170.22,1.000543,2383.78,1.000268,-4.6801567,6,0_60_1
2,0,60,169954.53,-1,0.999824,1957040.69,,,0.999719,18984.0,1.000246,19183.94,0.999981,9.080172,6,0_60_2
3,0,60,11234625.94,-1,1.000257,19323658.92,,,1.000257,23255.0,1.000429,1395.54,1.000419,-3.1501055,6,0_60_3
4,0,60,456231.82,-1,1.000085,17911982.63,,,1.000085,144.71,1.000292,31842.8,1.000086,-13.779998,6,0_60_4
5,0,60,0.0,0,1.001572,13688088.12,,,1.001491,491.52,1.00202,32949.26,1.001498,-3.3700466,6,0_60_5
6,0,60,579029.35,1,1.000619,4038444.03,,,1.000304,5239.52,1.000619,952.94,1.00057,4.4202805,6,0_60_6
7,0,60,8330876.83,1,1.000783,22343328.13,,,1.000223,21209.43,1.000783,8359.91,1.000625,-0.6002188,6,0_60_7
8,0,60,1459919.79,1,1.000239,10625092.3,,,0.999921,26029.2,1.000248,2169.81,1.000223,-5.530119,6,0_60_8
9,0,60,2732800.35,-1,1.001453,6580205.1,,,1.001453,14827.56,1.001776,14273.8,1.001617,-9.409785,6,0_60_9
10,0,60,9695422.23,-1,1.001109,9660258.46,,,1.001055,48754.16,1.001534,29002.82,1.001356,0.36001205,6,0_60_10
11,0,60,1413323.84,-1,1.000734,2164387.06,,,1.000521,4465.95,1.001543,3764.64,1.001076,-14.749765,6,0_60_11
12,0,60,9964287.95,1,1.00176,15337396.9,,,1.001593,16041.81,1.00176,23947.0,1.00166,-0.87976456,6,0_60_12
13,0,60,4345165.76,1,0.999781,8443293.87,,,0.999388,12713.0,0.999781,1271.8,0.999745,-7.659793,6,0_60_13
14,0,60,6899331.41,1,1.001126,40804581.92,,,1.000964,8033.09,1.001126,6798.33,1.001052,-2.0301342,6,0_60_14
15,0,60,4305821.31,1,1.001124,1929785.15,,,1.00078,20927.52,1.001124,12938.82,1.000993,-0.36001205,6,0_60_15
16,0,60,281301.96,1,1.000586,4393694.9,,,0.999986,1648.23,1.000604,56624.25,1.000003,5.9497356,6,0_60_16
17,0,60,11328204.02,-1,1.000359,28523861.61,,,1.00033,22832.7,1.000763,52261.1,1.000462,-10.920167,6,0_60_17
18,0,60,464709.76,-1,0.999664,1315646.19,,,0.999664,1971.0,0.999847,27544.28,0.999676,6.6304207,6,0_60_18
19,0,60,0.0,0,1.001073,2815450.75,,,1.000961,17984.06,1.002141,55263.7,1.001251,22.6295,6,0_60_19
20,0,60,3061879.28,1,1.000898,2559594.98,,,1.000393,674.02,1.000957,40801.2,1.000403,4.7004223,6,0_60_20
21,0,60,786755.65,-1,0.999515,1567886.12,,,0.999515,27265.08,0.999775,19491.12,0.999667,-0.20980835,6,0_60_21
22,0,60,4684798.47,1,1.001839,7091337.02,,,1.001609,30239.45,1.001839,34337.28,1.001717,-26.829838,6,0_60_22
23,0,60,0.0,0,1.001157,24614218.74,,,1.000943,75169.98,1.001157,57231.18,1.001065,-0.7599592,6,0_60_23
24,0,60,1378781.35,1,1.001299,3158144.96,,,1.001215,6296.4,1.001383,13070.2,1.001269,4.7004223,6,0_60_24
25,0,60,591974.92,1,1.000722,8246757.54,,,1.000564,253.34,1.000722,69172.74,1.000565,2.9802322,6,0_60_25
26,0,60,31105.61,-1,1.00065,4599259.28,,,1.000295,439487.48,1.001006,197373.96,1.000786,-9.850264,6,0_60_26
27,0,60,1345672.82,-1,1.000694,8400493.94,,,1.000694,19262.0,1.001005,30636.12,1.000814,0.6401539,6,0_60_27
28,0,60,2769466.99,-1,1.000488,2107377.1,,,1.000488,7698.0,1.000878,10627.38,1.000652,-1.8697977,6,0_60_28
29,0,60,18014686.17,1,1.001617,9271929.66,,,1.000884,60050.0,1.001684,60098.0,1.001284,2.490282,6,0_60_29
30,0,60,831274.02,1,1.001288,2922371.07,,,1.001118,27864.36,1.001288,5029.45,1.001262,10.039806,6,0_60_30
31,0,60,673770.79,-1,1.000327,1007181.63,,,1.000327,26592.64,1.001217,40171.76,1.000682,-3.669858,6,0_60_31
32,0,60,2835255.08,1,1.001646,4238200.91,,,1.001272,24179.33,1.001646,3294.76,1.001601,-7.6001883,6,0_60_32
33,0,60,1272621.51,-1,1.000838,2592849.72,,,1.000765,109840.0,1.001275,2747.4,1.001263,-6.530285,6,0_60_33
34,0,60,11007392.39,1,1.000755,11004509.82,,,1.000009,1729.56,1.001206,57721.0,1.000044,8.100271,6,0_60_34
35,0,60,0.0,0,1.000916,6304318.78,,,1.000833,968.32,1.000916,12105.0,1.00084,-8.080006,6,0_60_35
36,0,60,511668.48,1,1.001339,4031315.46,,,1.001137,9987.89,1.001339,44509.5,1.001174,1.4197826,6,0_60_36
37,0,60,138000.43,-1,1.00077,11662606.63,,,1.00077,419.14,1.000961,9851.67,1.000777,-5.4198503,6,0_60_37
38,0,60,8869931.72,-1,1.001545,10718446.42,,,1.001545,43655.04,1.001666,46719.85,1.001603,5.0902367,6,0_60_38
39,0,60,0.0,0,1.000336,5813867.3,,,1.000336,2723.49,1.000567,38916.0,1.000351,-3.1799078,6,0_60_39
40,0,60,3095659.12,1,1.000699,3103092.92,,,1.000352,8647.0,1.000699,432.5,1.000683,-6.4098835,6,0_60_40
41,0,60,10212921.42,-1,1.001418,83057782.98,,,1.001215,19713.0,1.001418,19717.0,1.001317,-3.6400557,6,0_60_41
42,0,60,0.0,0,1.000302,2128810.14,,,0.999673,6227.76,1.000347,46294.56,0.999753,-29.74987,6,0_60_42
43,0,60,624248.97,1,1.000677,1737306.55,,,1.000448,3496.8,1.000677,17313.12,1.000486,3.080368,6,0_60_43
44,0,60,2943570.17,-1,1.001088,9004832.44,,,1.001088,635.4,1.001703,7841.41,1.001134,0.53048134,6,0_60_44
45,0,60,28065323.36,1,1.0007,316063973.0,,,1.000665,28790.05,1.0007,59292.48,1.000676,1.1503696,6,0_60_45
46,0,60,0.0,0,1.003404,2493080.33,,,1.000569,9185.17,1.003467,4363.47,1.002535,-12.8299,6,0_60_46
47,0,60,479050.53,-1,1.001976,1800807.02,,,1.001759,736.88,1.002846,9221.0,1.001839,11.50012,6,0_60_47
48,0,60,876358.29,1,1.000329,5412114.06,,,1.000029,1168.2,1.000371,23839.44,1.000045,-1.5598536,6,0_60_48
49,0,60,643808.27,-1,1.001612,6799767.06,,,1.001612,94686.8,1.001889,99990.9,1.001747,-7.7599287,6,0_60_49
50,0,60,6011609.98,-1,1.001082,5098251.42,,,1.001082,33666.88,1.00133,16999.5,1.001247,-7.299781,6,0_60_50
51,0,60,0.0,0,1.001543,8686308.4,,,1.001352,44683.24,1.001756,85185.42,1.001491,-1.5801191,6,0_60_51
52,0,60,1299031.26,-1,1.000707,7370878.23,,,1.000623,5609.45,1.000959,716.34,1.000921,-9.800196,6,0_60_52
53,0,60,6233764.23,1,1.000212,15086266.5,,,1.000067,63121.2,1.000212,12282.98,1.000189,-3.3199787,6,0_60_53
54,0,60,8799213.11,-1,1.000379,9100168.54,,,1.000274,1149.0,1.000588,862.02,1.000453,1.8203259,6,0_60_54
55,0,60,2052205.02,-1,1.000547,3962906.97,,,1.000547,55536.78,1.00073,10901.22,1.0007,-1.7297268,6,0_60_55
56,0,60,1744406.82,1,1.002032,5853055.66,,,1.001237,176262.36,1.002138,75636.0,1.001868,-12.949705,6,0_60_56
57,0,60,2350601.13,1,1.001394,11079374.3,,,1.000478,79926.12,1.001512,678.04,1.001503,-4.2402744,6,0_60_57
58,0,60,7003123.2,-1,1.000552,16015701.12,,,1.000552,10521.0,1.000742,3683.05,1.000692,0.2503395,6,0_60_58
59,0,60,777876.15,-1,1.000233,4875819.45,,,1.00014,24332.13,1.000606,11045.72,1.000461,-5.9598684,6,0_60_59
60,0,60,0.0,0,1.000511,5348818.6,,,1.000393,37507.64,1.000985,32711.82,1.000709,-4.429817,6,0_60_60
61,0,60,282700.62,-1,1.001045,4643750.29,,,1.001045,13082.95,1.001223,13253.76,1.001133,-10.129809,6,0_60_61
62,0,60,1172023.92,-1,1.00238,3099864.45,,,1.002178,248.43,1.004437,25396.98,1.0022,-5.4699183,6,0_60_62
63,0,60,115717.94,-1,1.000891,2634561.19,,,1.000891,22479.6,1.001087,10628.8,1.001024,-10.730028,6,0_60_63
64,0,60,726654.11,1,0.999618,7813572.89,,,0.998514,2877.36,0.999659,96022.0,0.998547,26.240349,6,0_60_64
65,0,60,3169610.39,1,1.002174,6666558.65,,,1.001961,83573.14,1.002174,62339.76,1.002083,4.2700768,6,0_60_65
66,0,60,0.0,0,1.000362,3825163.47,,,0.999915,52086.09,1.000418,13072.84,1.000317,6.9105625,6,0_60_66
67,0,60,6455538.47,1,0.999873,20928145.28,,,0.999553,19592.04,0.999902,78395.52,0.999623,14.929771,6,0_60_67
68,0,60,89061.66,1,1.001272,6128506.26,,,1.001095,33987.0,1.001272,11331.0,1.001228,0.8404255,6,0_60_68
70,0,60,0.0,0,1.001912,1714606.21,,,1.001669,12733.89,1.001912,13355.28,1.001788,6.740093,6,0_60_70
71,0,60,90167298.38,-1,0.998552,13472098.5,,,0.998393,2451.48,0.999249,817.86,0.999035,3.6597252,6,0_60_71
72,0,60,3073836.61,1,1.000328,20513274.34,,,1.000149,33564.0,1.000268,1678.4,1.000263,-1.1998415,6,0_60_72
73,0,60,3140522.12,1,1.000645,2683127.45,,,1.000239,137620.95,1.000645,33833.52,1.000565,5.4502487,6,0_60_73
74,0,60,225426.52,-1,1.000697,9392304.94,,,1.000668,86868.2,1.001168,2102.7,1.001156,-2.6202202,6,0_60_74
75,0,60,1542908.35,1,1.000219,6413462.12,,,1.000015,30449.7,1.000219,14713.0,1.000153,-0.860095,6,0_60_75
76,0,60,0.0,0,1.000821,2247192.02,,,1.00062,199.44,1.000821,20147.48,1.000622,-1.860261,6,0_60_76
77,0,60,12317520.53,1,1.000833,7559431.05,,,1.000582,128193.75,1.000884,17495.28,1.000848,2.900362,6,0_60_77
80,0,60,106439.96,1,1.000038,836212.26,,,0.999308,53716.74,1.000038,17800.0,0.999856,15.759468,6,0_60_80
81,0,60,16255768.5,1,1.002697,7285686.1,,,1.002241,15396.0,1.002762,16944.4,1.002489,10.479689,6,0_60_81
82,0,60,0.0,0,1.001765,780396.29,,,1.001096,36446.34,1.001765,28091.26,1.001474,-28.70977,6,0_60_82
83,0,60,44124768.42,-1,1.000661,79232617.9,,,1.000661,81133.92,1.000847,211084.11,1.000712,6.560087,6,0_60_83
84,0,60,57281498.24,-1,1.001287,62393595.63,,,1.001246,37974.86,1.001612,27134.8,1.001459,-2.629757,6,0_60_84
85,0,60,1477972.42,1,0.998966,1623081.19,,,0.99885,22550.34,0.998966,8608.0,0.998934,-20.530224,6,0_60_85
86,0,60,205255.22,-1,1.004067,1712532.08,,,1.002631,23205.0,1.00505,22064.72,1.003873,42.459965,6,0_60_86
87,0,60,361506.45,1,1.001767,3219800.71,,,1.000892,28642.17,1.001767,11444.0,1.001518,-8.230209,6,0_60_87
88,0,60,3890401.52,-1,1.000297,28238079.67,,,1.00018,2058.24,1.00055,3603.25,1.000315,4.0197372,6,0_60_88
89,0,60,0.0,0,1.000183,5649183.28,,,1.000183,2065.67,1.000923,1945.6,1.000564,-6.57022,6,0_60_89
90,0,60,339801.42,1,1.001201,3883740.06,,,1.000959,206.89,1.001346,5795.16,1.000972,7.920265,6,0_60_90
91,0,60,8589484.3,1,1.001315,10318805.93,,,1.001077,7369.25,1.001349,66930.95,1.001104,-6.3699484,6,0_60_91
92,0,60,0.0,0,0.996416,2417029.7,,,0.995416,89817.0,0.997416,63828.0,0.996586,23.360252,6,0_60_92
93,0,60,64465.64,1,1.00197,2869755.73,,,1.001583,15546.0,1.00197,5287.68,1.001872,-11.7099285,6,0_60_93
94,0,60,192076.16,-1,0.999301,1004831.52,,,0.999154,64378.68,0.999841,2650.31,0.999813,-2.3299456,6,0_60_94
95,0,60,23688179.68,-1,1.0,41401682.24,,,0.999908,81273.99,1.000092,102018.2,0.99999,1.4805794,6,0_60_95
96,0,60,1989503.88,1,1.000275,16925175.1,,,1.000193,90915.0,1.000358,26248.46,1.000321,-3.8200617,6,0_60_96
97,0,60,0.0,0,1.001032,3485021.74,,,1.000928,9600.0,1.001971,192.2,1.00195,-5.310178,6,0_60_97
98,0,60,18118.31,1,1.001055,993465.29,,,1.000375,184308.6,1.001055,446595.6,1.000574,-2.449751,6,0_60_98
99,0,60,3201133.12,1,1.002305,4058430.33,,,1.00206,45076.32,1.002305,41289.24,1.002188,1.3494492,6,0_60_99
